policy_id,customer_id,product_type,coverage_amount,annual_premium,policy_start_date,policy_end_date,agent_id,status
POL51629,CUST10594,Vehicle,515377.42,25607.0,2020-12-26,2021-12-26,AGT5074,Active
POL51630,CUST10244,Term,658196.34,32452.33,2025-02-21,2026-02-21,AGT5190,Lapsed
POL51631,CUST11568,Health,355104.25,18126.52,2021-12-11,2022-12-11,AGT5284,Cancelled
POL51632,CUST11191,Health,406771.49,20377.4,2023-07-04,2024-07-04,AGT5094,Lapsed
POL51633,CUST11312,Health,416087.32,22783.86,2026-02-15,2027-02-15,AGT5223,Active
POL51634,CUST11238,Vehicle,618158.59,33382.49,2021-04-11,2022-04-11,AGT5007,Lapsed
POL51635,CUST10406,Property,727881.31,34895.2,2021-10-13,2022-10-13,AGT5122,Active
POL51636,CUST10234,Health,372273.91,17203.44,2026-05-13,2027-05-13,AGT5266,Active
POL51637,CUST10710,Term,706712.96,32259.69,2022-11-08,2023-11-08,AGT5022,Active
POL51638,CUST11366,Vehicle,687776.14,32311.68,2022-07-02,2023-07-02,AGT5278,Lapsed
POL51639,CUST10547,Health,376818.98,17793.8,2021-04-03,2022-04-03,AGT5028,Cancelled
POL51640,CUST10018,Term,436141.64,23502.28,2020-10-02,2021-10-02,AGT5144,Active
POL51641,CUST11092,Whole,519767.45,28196.56,2023-12-26,2024-12-26,AGT5054,Lapsed
POL51642,CUST10341,Vehicle,421345.11,19931.61,2025-11-05,2026-11-05,AGT5006,Active
POL51643,CUST10898,Whole,676940.16,35598.46,2022-08-30,2023-08-30,AGT5104,Active
POL51644,CUST10028,Vehicle,568538.2,30335.86,2025-02-13,2026-02-13,AGT5174,Active
POL51645,CUST10843,Health,493767.61,24083.57,2022-11-04,2023-11-04,AGT5216,Active
POL51646,CUST10659,Health,603731.67,32430.01,2025-05-07,2026-05-07,AGT5094,Active
POL51647,CUST11458,Health,452513.38,24836.89,2023-11-06,2024-11-06,AGT5147,Active
POL51648,CUST11199,Property,720539.59,39397.63,2022-11-26,2023-11-26,AGT5054,Lapsed
POL51649,CUST10061,Property,636777.19,33379.27,2024-07-29,2025-07-29,AGT5218,Active
POL51650,CUST11301,Vehicle,508979.01,24795.74,2021-12-07,2022-12-07,AGT5050,Active
POL51651,CUST11303,Vehicle,582071.88,27514.57,2022-12-23,2023-12-23,AGT5258,Lapsed
POL51652,CUST11097,Whole,484887.66,26634.25,2025-12-30,2026-12-30,AGT5053,Active
POL51653,CUST11540,Health,694743.26,33182.15,2021-06-16,2022-06-16,AGT5199,Active
POL51654,CUST11322,Whole,552707.67,27294.82,2025-02-16,2026-02-16,AGT5099,Lapsed
POL51655,CUST10373,Property,730258.05,34790.4,2021-05-24,2022-05-24,AGT5298,Cancelled
POL51656,CUST10637,Whole,761537.88,38047.34,2024-03-11,2025-03-11,AGT5084,Active
POL51657,CUST10579,Health,537527.36,24782.06,2026-02-23,2027-02-23,AGT5284,Lapsed
POL51658,CUST10836,Health,605498.45,32146.26,2024-08-07,2025-08-07,AGT5250,Lapsed
POL51659,CUST11577,Health,550286.38,27542.42,2021-10-25,2022-10-25,AGT5140,Active
POL51660,CUST11024,Property,420253.54,20674.38,2024-11-25,2025-11-25,AGT5148,Active
POL51661,CUST10517,Whole,751680.95,36555.33,2026-03-24,2027-03-24,AGT5106,Active
POL51662,CUST11561,Vehicle,550608.58,27969.73,2021-02-14,2022-02-14,AGT5128,Cancelled
POL51663,CUST11158,Health,662922.09,35001.54,2023-12-15,2024-12-15,AGT5139,Lapsed
POL51664,CUST10438,Term,631613.44,34123.3,2022-09-24,2023-09-24,AGT5043,Active
POL51665,CUST11501,Vehicle,417762.16,22314.84,2025-01-09,2026-01-09,AGT5096,Cancelled
POL51666,CUST10570,Term,540605.71,26735.73,2026-08-12,2027-08-12,AGT5262,Active
POL51667,CUST10856,Term,456216.07,24334.53,2021-11-19,2022-11-19,AGT5293,Active
POL51668,CUST10791,Term,446301.54,22442.79,2024-12-30,2025-12-30,AGT5016,Lapsed
POL51669,CUST11531,Health,600281.06,30843.51,2020-12-08,2021-12-08,AGT5219,Active
POL51670,CUST10437,Vehicle,389347.56,20147.02,2021-10-28,2022-10-28,AGT5071,Active
POL51671,CUST10550,Term,750082.63,36751.66,2023-12-23,2024-12-23,AGT5196,Active
POL51672,CUST11092,Vehicle,548071.04,27327.11,2022-03-10,2023-03-10,AGT5186,Active
POL51673,CUST11467,Whole,573556.71,29782.44,2025-12-08,2026-12-08,AGT5263,Lapsed
POL51674,CUST10190,Whole,500280.12,24053.11,2025-10-17,2026-10-17,AGT5210,Active
POL51675,CUST10359,Whole,417962.19,21930.11,2026-02-11,2027-02-11,AGT5247,Active
POL51676,CUST11571,Property,611473.43,29681.55,2026-07-11,2027-07-11,AGT5240,Active
POL51677,CUST11285,Vehicle,508317.2,25850.42,2026-01-16,2027-01-16,AGT5194,Active
POL51678,CUST10574,Whole,625267.96,33374.44,2023-05-14,2024-05-14,AGT5123,Active
POL51679,CUST10592,Property,598971.38,27092.7,2024-12-23,2025-12-23,AGT5101,Active
POL51680,CUST10774,Term,464251.49,22007.1,2026-02-20,2027-02-20,AGT5104,Active
POL51681,CUST11115,Property,562736.76,28481.05,2021-01-29,2022-01-29,AGT5107,Lapsed
POL51682,CUST10931,Health,457822.05,21087.75,2023-03-10,2024-03-10,AGT5086,Lapsed
POL51683,CUST11283,Property,477293.77,22459.54,2026-04-06,2027-04-06,AGT5093,Active
POL51684,CUST10091,Whole,681336.18,35763.95,2023-09-12,2024-09-12,AGT5170,Lapsed
POL51685,CUST11351,Whole,389584.04,17631.88,2020-10-20,2021-10-20,AGT5081,Active
POL51686,CUST10099,Whole,488519.9,24963.55,2024-04-08,2025-04-08,AGT5104,Lapsed
POL51687,CUST11459,Property,589467.99,26727.4,2024-11-08,2025-11-08,AGT5212,Cancelled
POL51688,CUST10075,Term,563149.69,25994.56,2021-06-12,2022-06-12,AGT5098,Lapsed
POL51689,CUST10214,Property,746963.65,36529.07,2020-12-11,2021-12-11,AGT5031,Lapsed
POL51690,CUST10304,Health,645280.12,35263.07,2024-01-27,2025-01-27,AGT5005,Active
POL51691,CUST10379,Property,674367.01,34027.53,2025-06-10,2026-06-10,AGT5229,Active
POL51692,CUST10670,Health,529927.35,25501.29,2024-11-01,2025-11-01,AGT5284,Active
POL51693,CUST11083,Term,545127.92,26773.01,2025-02-12,2026-02-12,AGT5204,Active
POL51694,CUST11477,Term,395451.29,20044.53,2023-01-22,2024-01-22,AGT5018,Active
POL51695,CUST10868,Health,637583.89,32640.57,2024-10-12,2025-10-12,AGT5169,Lapsed
POL51696,CUST10881,Health,500749.52,23875.25,2025-11-23,2026-11-23,AGT5081,Active
POL51697,CUST10526,Vehicle,499325.67,23454.8,2026-07-03,2027-07-03,AGT5096,Lapsed
POL51698,CUST11317,Health,562322.03,28089.72,2021-08-31,2022-08-31,AGT5276,Cancelled
POL51699,CUST10181,Whole,675343.06,34745.4,2025-03-06,2026-03-06,AGT5247,Active
POL51700,CUST10494,Vehicle,575713.4,30608.26,2022-12-24,2023-12-24,AGT5220,Active
POL51701,CUST10162,Vehicle,434542.44,22130.36,2025-05-08,2026-05-08,AGT5150,Active
POL51702,CUST10364,Health,672576.26,34923.08,2023-01-29,2024-01-29,AGT5173,Cancelled
POL51703,CUST10968,Term,424552.08,21159.59,2022-04-21,2023-04-21,AGT5274,Lapsed
POL51704,CUST10211,Term,751391.58,38070.9,2021-10-11,2022-10-11,AGT5198,Active
POL51705,CUST10166,Term,550305.01,28260.63,2021-08-19,2022-08-19,AGT5173,Lapsed
POL51706,CUST11361,Vehicle,735823.57,34851.04,2021-12-24,2022-12-24,AGT5029,Lapsed
POL51707,CUST10198,Property,737140.16,40056.74,2024-11-08,2025-11-08,AGT5298,Lapsed
POL51708,CUST11009,Health,492193.54,23848.45,2025-12-13,2026-12-13,AGT5242,Active
POL51709,CUST10582,Property,693009.74,35375.99,2025-06-02,2026-06-02,AGT5109,Active
POL51710,CUST11482,Vehicle,411934.02,20847.79,2023-05-29,2024-05-29,AGT5075,Lapsed
POL51711,CUST11173,Health,378956.99,20286.88,2024-12-02,2025-12-02,AGT5290,Lapsed
POL51712,CUST10102,Health,474584.81,21895.47,2023-10-28,2024-10-28,AGT5286,Active
POL51713,CUST11481,Property,619767.26,33369.7,2022-06-30,2023-06-30,AGT5126,Lapsed
POL51714,CUST10689,Health,353262.37,16380.83,2021-12-29,2022-12-29,AGT5069,Lapsed
POL51715,CUST10489,Health,530311.29,24630.47,2024-12-03,2025-12-03,AGT5239,Active
POL51716,CUST11113,Vehicle,746794.53,40045.03,2023-12-27,2024-12-27,AGT5187,Active
POL51717,CUST11192,Term,708996.93,33727.71,2021-09-13,2022-09-13,AGT5270,Lapsed
POL51718,CUST10496,Vehicle,465873.89,23814.48,2020-12-11,2021-12-11,AGT5163,Active
POL51719,CUST10581,Health,534824.07,26546.58,2022-02-07,2023-02-07,AGT5165,Active
POL51720,CUST10262,Property,450992.38,24508.13,2020-11-27,2021-11-27,AGT5042,Active
POL51721,CUST10980,Health,442141.05,23354.26,2021-07-24,2022-07-24,AGT5180,Lapsed
POL51722,CUST11582,Term,733624.82,35470.71,2025-12-22,2026-12-22,AGT5108,Lapsed
POL51723,CUST10692,Property,769144.58,40868.04,2026-03-28,2027-03-28,AGT5061,Active
POL51724,CUST11644,Property,478385.98,22607.51,2022-04-18,2023-04-18,AGT5234,Lapsed
POL51725,CUST10298,Whole,466646.13,23871.62,2025-06-02,2026-06-02,AGT5103,Active
POL51726,CUST11312,Vehicle,523098.82,27470.97,2024-07-12,2025-07-12,AGT5063,Lapsed
POL51727,CUST11538,Term,551594.23,28700.32,2022-03-02,2023-03-02,AGT5288,Lapsed
POL51728,CUST11140,Property,419360.74,21625.1,2025-08-12,2026-08-12,AGT5288,Active
POL51729,CUST10180,Whole,441867.84,23551.42,2023-11-18,2024-11-18,AGT5148,Lapsed
POL51730,CUST10540,Term,543571.6,27484.11,2020-09-06,2021-09-06,AGT5088,Active
POL51731,CUST10145,Vehicle,466988.97,25349.79,2022-10-04,2023-10-04,AGT5048,Lapsed
POL51732,CUST10996,Vehicle,697385.34,32392.22,2024-04-21,2025-04-21,AGT5188,Active
POL51733,CUST11646,Term,668215.01,32446.57,2022-11-21,2023-11-21,AGT5183,Active
POL51734,CUST10622,Health,537718.45,28407.62,2021-03-04,2022-03-04,AGT5185,Lapsed
POL51735,CUST10273,Property,551562.29,26519.42,2024-11-27,2025-11-27,AGT5230,Active
POL51736,CUST10442,Term,698521.85,34527.58,2023-12-21,2024-12-21,AGT5141,Active
POL51737,CUST10942,Vehicle,440746.24,23240.02,2025-01-02,2026-01-02,AGT5204,Lapsed
POL51738,CUST10939,Term,720038.47,36279.64,2023-02-15,2024-02-15,AGT5196,Active
POL51739,CUST10389,Vehicle,396551.25,18588.81,2024-05-05,2025-05-05,AGT5238,Active
POL51740,CUST11240,Health,673188.06,31470.45,2022-08-15,2023-08-15,AGT5223,Active
POL51741,CUST10147,Term,434456.03,20859.24,2021-01-06,2022-01-06,AGT5010,Lapsed
POL51742,CUST11040,Term,691315.79,33203.98,2025-07-27,2026-07-27,AGT5185,Lapsed
POL51743,CUST10706,Property,391947.36,18173.32,2025-08-14,2026-08-14,AGT5292,Active
POL51744,CUST10213,Term,692452.32,36939.98,2021-12-27,2022-12-27,AGT5167,Lapsed
POL51745,CUST11057,Property,609867.25,29167.67,2026-06-19,2027-06-19,AGT5158,Active
POL51746,CUST11114,Health,356661.99,18911.1,2021-09-25,2022-09-25,AGT5181,Active
POL51747,CUST10725,Health,620973.42,33988.67,2026-07-03,2027-07-03,AGT5167,Active
POL51748,CUST11313,Whole,424099.56,20492.33,2023-11-24,2024-11-24,AGT5120,Cancelled
POL51749,CUST10845,Property,592863.59,32431.01,2026-07-19,2027-07-19,AGT5298,Cancelled
POL51750,CUST10467,Vehicle,503497.49,23620.08,2025-05-05,2026-05-05,AGT5021,Active
POL51751,CUST11577,Property,677279.78,34862.66,2025-05-10,2026-05-10,AGT5244,Active
POL51752,CUST11564,Term,707004.03,38822.86,2021-04-24,2022-04-24,AGT5047,Active
POL51753,CUST10159,Term,558621.56,29653.71,2025-02-23,2026-02-23,AGT5061,Active
POL51754,CUST11568,Whole,676806.98,32010.95,2022-12-19,2023-12-19,AGT5182,Cancelled
POL51755,CUST11281,Whole,737900.6,35104.39,2024-08-06,2025-08-06,AGT5191,Lapsed
POL51756,CUST10177,Whole,650342.21,30972.1,2025-11-23,2026-11-23,AGT5278,Active
POL51757,CUST10859,Property,508966.34,27703.0,2024-06-24,2025-06-24,AGT5088,Cancelled
POL51758,CUST10059,Vehicle,553131.97,26248.39,2023-12-24,2024-12-24,AGT5007,Cancelled
POL51759,CUST10972,Property,473549.13,23722.99,2025-07-29,2026-07-29,AGT5076,Active
POL51760,CUST11546,Term,556382.78,26983.95,2021-12-30,2022-12-30,AGT5163,Lapsed
POL51761,CUST10609,Term,475307.22,23105.96,2022-04-15,2023-04-15,AGT5107,Lapsed
POL51762,CUST10843,Property,695791.14,34150.95,2024-03-01,2025-03-01,AGT5075,Active
POL51763,CUST10387,Whole,619818.21,30030.47,2025-07-09,2026-07-09,AGT5274,Lapsed
POL51764,CUST10895,Property,628799.7,32068.33,2025-03-11,2026-03-11,AGT5168,Cancelled
POL51765,CUST11320,Whole,427451.37,21054.0,2021-08-10,2022-08-10,AGT5201,Lapsed
POL51766,CUST10366,Whole,385562.22,19050.67,2022-01-23,2023-01-23,AGT5224,Lapsed
POL51767,CUST10915,Health,626215.32,31348.3,2025-01-12,2026-01-12,AGT5122,Active
POL51768,CUST10588,Property,593787.97,28835.4,2022-11-20,2023-11-20,AGT5220,Active
POL51769,CUST11238,Property,743648.05,39075.43,2026-02-01,2027-02-01,AGT5289,Active
POL51770,CUST11162,Whole,591837.11,29612.47,2021-03-27,2022-03-27,AGT5217,Active
POL51771,CUST11156,Term,463399.86,23212.68,2021-10-05,2022-10-05,AGT5089,Active
POL51772,CUST10630,Health,594466.8,27998.47,2021-10-13,2022-10-13,AGT5233,Active
POL51773,CUST10991,Whole,654878.45,29671.47,2025-11-06,2026-11-06,AGT5070,Active
POL51774,CUST11079,Property,410230.05,21780.24,2021-10-21,2022-10-21,AGT5021,Active
POL51775,CUST11128,Property,652055.6,34920.72,2023-08-14,2024-08-14,AGT5133,Active
POL51776,CUST10948,Health,424384.88,20121.13,2025-01-19,2026-01-19,AGT5152,Active
POL51777,CUST11434,Health,439082.22,21339.54,2024-07-23,2025-07-23,AGT5140,Active
POL51778,CUST10415,Vehicle,389874.76,18940.19,2020-10-19,2021-10-19,AGT5078,Active
POL51779,CUST10096,Health,569580.28,29528.25,2021-08-26,2022-08-26,AGT5081,Lapsed
POL51780,CUST11591,Health,606105.29,28409.58,2021-09-27,2022-09-27,AGT5276,Active
POL51781,CUST10103,Term,469432.57,25718.87,2023-01-15,2024-01-15,AGT5087,Active
POL51782,CUST11494,Property,690127.49,31482.66,2024-04-27,2025-04-27,AGT5234,Active
POL51783,CUST11017,Term,672214.94,36795.48,2021-02-02,2022-02-02,AGT5077,Active
POL51784,CUST11523,Whole,542759.99,24797.52,2021-02-07,2022-02-07,AGT5032,Active
POL51785,CUST10935,Health,373878.81,18011.66,2022-02-22,2023-02-22,AGT5018,Active
POL51786,CUST11355,Term,488390.7,23201.94,2026-02-16,2027-02-16,AGT5072,Active
POL51787,CUST11198,Health,407900.2,19414.56,2026-07-01,2027-07-01,AGT5252,Active
POL51788,CUST10868,Term,747289.16,41061.07,2021-04-10,2022-04-10,AGT5136,Lapsed
POL51789,CUST10601,Property,699831.54,34700.11,2023-11-01,2024-11-01,AGT5208,Lapsed
POL51790,CUST10007,Health,377431.76,17435.5,2025-01-13,2026-01-13,AGT5288,Cancelled
POL51791,CUST10416,Property,582682.11,31944.26,2025-07-10,2026-07-10,AGT5014,Active
POL51792,CUST11575,Property,487751.24,23132.41,2024-04-17,2025-04-17,AGT5032,Active
POL51793,CUST10451,Term,393753.01,18004.54,2022-12-10,2023-12-10,AGT5276,Lapsed
POL51794,CUST11244,Term,504457.93,22822.59,2020-10-18,2021-10-18,AGT5170,Active
POL51795,CUST10843,Term,430173.79,21350.52,2025-08-19,2026-08-19,AGT5185,Active
POL51796,CUST10506,Health,427956.21,23188.09,2025-04-03,2026-04-03,AGT5102,Active
POL51797,CUST11637,Whole,510718.08,23068.93,2024-07-16,2025-07-16,AGT5248,Active
POL51798,CUST10080,Vehicle,532560.59,27827.23,2020-12-07,2021-12-07,AGT5193,Active
POL51799,CUST10959,Health,513954.86,24466.42,2022-03-01,2023-03-01,AGT5077,Lapsed
POL51800,CUST10762,Whole,585275.95,27619.53,2021-03-05,2022-03-05,AGT5194,Lapsed
POL51801,CUST10130,Term,522655.29,27197.88,2021-07-12,2022-07-12,AGT5001,Lapsed
POL51802,CUST10364,Health,524422.36,27521.02,2024-06-09,2025-06-09,AGT5072,Active
POL51803,CUST11151,Vehicle,535950.5,27113.82,2020-10-02,2021-10-02,AGT5061,Active
POL51804,CUST10179,Whole,756309.01,35563.58,2026-06-22,2027-06-22,AGT5235,Active
POL51805,CUST11317,Term,407304.99,18354.42,2026-06-03,2027-06-03,AGT5220,Active
POL51806,CUST11042,Health,555082.97,29071.24,2021-04-24,2022-04-24,AGT5027,Lapsed
POL51807,CUST10166,Term,455376.4,23222.44,2025-02-02,2026-02-02,AGT5271,Active
POL51808,CUST10469,Health,481403.25,23697.3,2022-09-14,2023-09-14,AGT5245,Active
POL51809,CUST10228,Property,595389.34,28064.16,2024-12-01,2025-12-01,AGT5130,Active
POL51810,CUST11313,Health,615933.31,32410.01,2021-11-20,2022-11-20,AGT5063,Active
POL51811,CUST10882,Term,754504.42,34487.61,2023-07-23,2024-07-23,AGT5126,Lapsed
POL51812,CUST10007,Whole,575044.34,29572.82,2024-01-19,2025-01-19,AGT5176,Lapsed
POL51813,CUST10898,Health,439942.69,22825.98,2023-05-04,2024-05-04,AGT5189,Lapsed
POL51814,CUST10798,Term,683485.95,32282.8,2021-08-26,2022-08-26,AGT5104,Active
POL51815,CUST11069,Property,470305.39,23436.85,2022-08-31,2023-08-31,AGT5030,Active
POL51816,CUST10059,Term,575241.22,28878.26,2021-08-07,2022-08-07,AGT5182,Lapsed
POL51817,CUST10060,Health,646348.95,32907.45,2021-01-03,2022-01-03,AGT5211,Active
POL51818,CUST10579,Property,540462.43,29191.39,2024-10-28,2025-10-28,AGT5080,Active
POL51819,CUST11141,Property,599436.44,30250.05,2024-06-09,2025-06-09,AGT5191,Active
POL51820,CUST11102,Whole,431026.76,19686.36,2021-05-30,2022-05-30,AGT5170,Active
POL51821,CUST10456,Health,369588.72,17906.47,2025-08-16,2026-08-16,AGT5150,Active
POL51822,CUST10367,Vehicle,750814.77,38504.24,2021-04-16,2022-04-16,AGT5002,Lapsed
POL51823,CUST11132,Health,412613.49,19942.19,2022-06-15,2023-06-15,AGT5092,Active
POL51824,CUST10048,Vehicle,504837.54,26594.54,2023-09-29,2024-09-29,AGT5112,Active
POL51825,CUST10923,Term,574037.28,26921.81,2025-09-10,2026-09-10,AGT5250,Lapsed
POL51826,CUST10704,Term,524360.92,24346.1,2021-07-10,2022-07-10,AGT5247,Lapsed
POL51827,CUST10401,Health,384068.67,18170.41,2026-02-23,2027-02-23,AGT5262,Active
POL51828,CUST10861,Term,456622.74,24548.43,2020-10-25,2021-10-25,AGT5138,Active
POL51829,CUST10370,Property,574977.35,29789.2,2023-03-28,2024-03-28,AGT5098,Active
POL51830,CUST10934,Term,548902.8,27555.19,2021-07-23,2022-07-23,AGT5149,Active
POL51831,CUST10248,Whole,692304.63,33232.96,2024-08-09,2025-08-09,AGT5237,Cancelled
POL51832,CUST10676,Health,459125.79,24878.15,2022-01-11,2023-01-11,AGT5186,Active
POL51833,CUST10846,Property,747021.32,40255.31,2025-12-12,2026-12-12,AGT5180,Lapsed
POL51834,CUST10055,Whole,493881.99,24197.26,2022-12-25,2023-12-25,AGT5130,Active
POL51835,CUST11015,Health,465954.53,24475.3,2025-12-24,2026-12-24,AGT5208,Active
POL51836,CUST11240,Property,750485.63,40628.02,2025-08-11,2026-08-11,AGT5260,Lapsed
POL51837,CUST11580,Vehicle,695702.72,33486.63,2021-05-07,2022-05-07,AGT5200,Active
POL51838,CUST10346,Whole,507032.67,24483.18,2021-09-09,2022-09-09,AGT5120,Active
POL51839,CUST10357,Property,537184.61,27105.29,2021-05-02,2022-05-02,AGT5251,Cancelled
POL51840,CUST10501,Property,709270.21,34813.58,2021-04-14,2022-04-14,AGT5282,Active
POL51841,CUST11474,Term,414343.12,21800.58,2026-05-30,2027-05-30,AGT5238,Active
POL51842,CUST10678,Health,453136.71,22824.18,2022-10-26,2023-10-26,AGT5263,Lapsed
POL51843,CUST10495,Property,589649.1,27783.41,2024-05-14,2025-05-14,AGT5079,Lapsed
POL51844,CUST11224,Property,704128.11,34195.19,2021-05-20,2022-05-20,AGT5126,Active
POL51845,CUST10064,Vehicle,591425.1,30584.01,2026-03-19,2027-03-19,AGT5074,Active
POL51846,CUST10905,Vehicle,563136.4,25642.05,2026-03-12,2027-03-12,AGT5109,Active
POL51847,CUST10743,Property,755415.26,36578.47,2026-01-18,2027-01-18,AGT5220,Active
POL51848,CUST11042,Property,429818.0,19410.99,2024-04-20,2025-04-20,AGT5202,Active
POL51849,CUST11213,Whole,685325.38,36465.25,2021-09-28,2022-09-28,AGT5000,Lapsed
POL51850,CUST10536,Whole,433908.42,20034.38,2023-11-09,2024-11-09,AGT5226,Lapsed
POL51851,CUST11060,Whole,667138.56,30536.3,2024-04-09,2025-04-09,AGT5057,Lapsed
POL51852,CUST10868,Term,588688.69,31121.58,2024-10-01,2025-10-01,AGT5055,Active
POL51853,CUST10223,Vehicle,478036.27,21939.51,2021-07-29,2022-07-29,AGT5163,Active
POL51854,CUST11462,Property,594184.78,30804.1,2024-09-04,2025-09-04,AGT5072,Active
POL51855,CUST11249,Health,657795.63,32099.53,2022-06-26,2023-06-26,AGT5288,Cancelled
POL51856,CUST11529,Vehicle,556485.43,29614.48,2025-07-31,2026-07-31,AGT5043,Active
POL51857,CUST11198,Vehicle,380486.7,17817.63,2022-10-06,2023-10-06,AGT5045,Lapsed
POL51858,CUST10409,Term,403095.04,18479.56,2021-04-18,2022-04-18,AGT5228,Active
POL51859,CUST10712,Health,571422.94,27019.2,2026-03-04,2027-03-04,AGT5085,Active
POL51860,CUST10645,Whole,646003.65,35091.79,2024-08-23,2025-08-23,AGT5214,Cancelled
POL51861,CUST10061,Health,490621.21,26145.8,2026-04-09,2027-04-09,AGT5204,Active
POL51862,CUST10684,Property,478470.45,22898.58,2025-07-16,2026-07-16,AGT5056,Lapsed
POL51863,CUST10573,Property,660647.14,31090.81,2024-12-10,2025-12-10,AGT5173,Active
POL51864,CUST10010,Whole,502102.05,23382.1,2021-02-17,2022-02-17,AGT5161,Active
POL51865,CUST11400,Term,409735.42,19344.44,2020-09-07,2021-09-07,AGT5028,Active
POL51866,CUST10240,Health,493363.69,23212.98,2026-04-10,2027-04-10,AGT5229,Active
POL51867,CUST10829,Whole,592568.36,31928.7,2021-07-25,2022-07-25,AGT5257,Active
POL51868,CUST11292,Term,749887.39,33894.8,2024-08-10,2025-08-10,AGT5284,Active
POL51869,CUST11000,Health,557277.6,29982.22,2022-08-06,2023-08-06,AGT5026,Active
POL51870,CUST10283,Term,460974.14,20934.79,2023-01-07,2024-01-07,AGT5053,Lapsed
POL51871,CUST11030,Health,641267.75,34159.27,2025-01-01,2026-01-01,AGT5247,Active
POL51872,CUST11254,Vehicle,488180.19,24046.52,2025-05-21,2026-05-21,AGT5091,Active
POL51873,CUST11413,Health,685747.36,31388.07,2023-07-18,2024-07-18,AGT5187,Active
POL51874,CUST10525,Health,463859.29,24579.93,2021-01-28,2022-01-28,AGT5104,Cancelled
POL51875,CUST10058,Vehicle,721797.79,34331.88,2024-02-21,2025-02-21,AGT5065,Active
POL51876,CUST11009,Term,716820.94,38550.83,2026-06-07,2027-06-07,AGT5187,Cancelled
POL51877,CUST10386,Vehicle,704589.26,37006.84,2022-05-06,2023-05-06,AGT5061,Lapsed
POL51878,CUST11289,Property,400163.33,21936.04,2021-03-20,2022-03-20,AGT5040,Active
POL51879,CUST11127,Vehicle,699250.85,37283.17,2026-08-23,2027-08-23,AGT5159,Active
POL51880,CUST11278,Health,602455.04,28562.16,2021-10-06,2022-10-06,AGT5058,Active
POL51881,CUST11599,Health,467004.4,22926.25,2022-12-25,2023-12-25,AGT5057,Active
POL51882,CUST10965,Health,521534.45,27102.22,2022-08-03,2023-08-03,AGT5234,Active
POL51883,CUST11495,Health,573970.26,27642.78,2023-03-21,2024-03-21,AGT5158,Lapsed
POL51884,CUST11068,Term,741459.36,37417.77,2024-10-31,2025-10-31,AGT5162,Active
POL51885,CUST10307,Term,679102.23,32173.47,2023-02-27,2024-02-27,AGT5043,Active
POL51886,CUST11315,Health,499975.26,25813.48,2025-06-08,2026-06-08,AGT5048,Active
POL51887,CUST11149,Vehicle,621969.03,30116.57,2022-09-03,2023-09-03,AGT5117,Active
POL51888,CUST11615,Vehicle,448259.19,20419.0,2025-06-27,2026-06-27,AGT5116,Active
POL51889,CUST10407,Health,498379.84,27250.28,2024-08-06,2025-08-06,AGT5135,Lapsed
POL51890,CUST10550,Whole,689651.01,36854.28,2022-02-24,2023-02-24,AGT5040,Lapsed
POL51891,CUST11355,Whole,618537.04,29712.77,2023-03-09,2024-03-09,AGT5269,Lapsed
POL51892,CUST10106,Term,680309.55,31495.78,2023-08-28,2024-08-28,AGT5108,Cancelled
POL51893,CUST11056,Whole,581279.44,30431.29,2023-11-17,2024-11-17,AGT5244,Active
